id,fecha_emision,ano_proceso,metodo_de_pago,cuotas_permiso,codigo_sii,comuna_propietario,comuna_permiso,valor_contado,total_a_pagar,ano_fabricacion,tipo_vehiculo,marca,modelo,cilindrada,combustible,transmision,comuna_anterior,fecha_vencimiento
2088,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2089,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2090,2026-02-06,2026,PRESENCIAL,Total,MT229016107,COYHAIQUE,RIO IBANEZ,33715,36927,2007,MOTO,SUZUKI,DRZ,400.0,BENC,MEC,COYHAIQUE,2026-03-31
2091,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,PUNTA ARENAS,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2092,2026-03-28,2026,ONLINE,1ra. Cuota,SD227023123,VITACURA,RIO IBANEZ,927168,463584,2023,STATION WAGON,SUBARU,WRX,2400.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2093,2026-03-28,2026,ONLINE,Total,CT184001823,RIO IBANEZ,RIO IBANEZ,149059,149059,2023,CAMIONETA,PEUGEOT,BOXER HDI LB 2.0,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2094,2026-03-31,2026,ONLINE,Total,CT050036523,COYHAIQUE,RIO IBANEZ,359352,359352,2023,CAMIONETA,CHEVROLET,SILVERADO,6200.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2095,2026-03-12,2026,ONLINE,Total,CT235015623,COYHAIQUE,RIO IBANEZ,101656,101655,2023,CAMIONETA,TOYOTA,HILUX D CAB 4X4 2.4,2400.0,DIES,MEC,COYHAIQUE,2027-03-31
2096,2026-03-27,2026,PRESENCIAL,1ra. Cuota,CT235015623,PUNTA ARENAS,RIO IBANEZ,101656,50828,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X2 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2097,2026-03-11,2026,PRESENCIAL,1ra. Cuota,CT235017223,PUNTA ARENAS,RIO IBANEZ,114291,57146,2023,AMBULANCIA,TOYOTA,HILUX,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2098,2026-03-31,2026,ONLINE,Total,CT117002323,COYHAIQUE,RIO IBANEZ,65201,65201,2023,CAMIONETA,JAC,T8,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2099,2026-04-02,2026,PRESENCIAL,Total,SU166000591,LAS CONDES,RIO IBANEZ,34876,34891,1991,JEEP,MITSUBISHI,MONTERO,3000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2100,2026-02-26,2026,PRESENCIAL,Total,CT543001723,PUNTA ARENAS,RIO IBANEZ,58701,58700,2023,CAMIONETA,RAM,700,1400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2101,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2102,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2103,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2104,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2105,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2106,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2107,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2108,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,KATANA L-200 2.4 MT 4X4 DSL D/C CRT E5,2442.0,DIES,MEC,ALHUE,2026-08-31
2109,2026-03-31,2026,PRESENCIAL,1ra. Cuota,SU235013823,COYHAIQUE,RIO IBANEZ,235753,117876,2023,STATION WAGON,TOYOTA,4RUNNER,4000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2110,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT159002123,COYHAIQUE,RIO IBANEZ,86916,43458,2023,CAMIONETA,MAXUS,T60 DX 2.8 MT 4X4 DSL DC E5,2800.0,DIES,MEC,ALHUE,2026-08-31
2111,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT159002123,COYHAIQUE,RIO IBANEZ,86916,43458,2023,CAMIONETA,MAXUS,T60,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2112,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT159002123,COYHAIQUE,RIO IBANEZ,86916,43458,2023,CAMIONETA,MAXUS,T60,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2113,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT159002123,COYHAIQUE,RIO IBANEZ,86916,43458,2023,CAMIONETA,MAXUS,T60,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2114,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT159002123,COYHAIQUE,RIO IBANEZ,86916,43458,2023,CAMIONETA,MAXUS,T60,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2115,2026-03-16,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2116,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2117,2026-03-16,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2118,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2119,2026-03-16,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2120,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2121,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2122,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2123,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2124,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2125,2026-03-16,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2126,2026-03-16,2026,PRESENCIAL,1ra. Cuota,CT050036123,PUNTA ARENAS,RIO IBANEZ,178005,89003,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2127,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,ALHUE,2026-08-31
2128,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,KATANA L-200 2.4 MT 4X4 DSL D/C CRT E5,2442.0,DIES,MEC,ALHUE,2026-08-31
2129,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2130,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2131,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2132,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2133,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2134,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2135,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2136,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2137,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,KATANA L-200 2.4 MT 4X4 DSL D/C CRT E5,2442.0,DIES,MEC,ALHUE,2026-08-31
2138,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,COYHAIQUE,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2139,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NAVARA DCAB 4X4 2.3,2300.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2140,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NAVARA,2300.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2141,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NAVARA DCAB 4X4 2.3,2300.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2142,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NAVARA DCAB 4X4 2.3,2300.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2143,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NAVARA,2300.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2144,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NAVARA DCAB 4X4 2.3,2300.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2145,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NP 300 2.3 MT 4X4 DSL DC SE E5,2300.0,DIES,MEC,ALHUE,2026-08-31
2146,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,COYHAIQUE,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NP 300 2.3 MT 4X4 DSL DC SE E5,2300.0,DIES,MEC,ALHUE,2026-08-31
2147,2026-03-30,2026,PRESENCIAL,1ra. Cuota,CT235017223,PUNTA ARENAS,RIO IBANEZ,114291,57146,2023,CAMIONETA,TOYOTA,HILUX EVI TSS DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2148,2026-03-30,2026,PRESENCIAL,1ra. Cuota,CT235017223,PUNTA ARENAS,RIO IBANEZ,114291,57146,2023,CAMIONETA,TOYOTA,HILUX EVI TSS DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2149,2026-03-28,2026,ONLINE,Total,SU079009623,COYHAIQUE,RIO IBANEZ,123857,123857,2023,STATION WAGON,FORD,TERRITORY,1500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
2150,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,PUNTA ARENAS,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NP 300 2.3 MT 4X4 DSL DC SE E5,2300.0,DIES,MEC,ALHUE,2026-08-31
2151,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT176034123,PUNTA ARENAS,RIO IBANEZ,197669,98834,2023,CAMIONETA,NISSAN,NP 300 2.3 MT 4X4 DSL DC SE E5,2300.0,DIES,MEC,ALHUE,2026-08-31
2152,2026-03-28,2026,ONLINE,Total,CT166006523,RIO IBANEZ,RIO IBANEZ,136202,136202,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RECOLETA,2027-03-31
2153,2026-03-28,2026,ONLINE,Total,CT091006423,COYHAIQUE,RIO IBANEZ,74521,74520,2023,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2154,2026-03-31,2026,ONLINE,Total,CT117002323,COYHAIQUE,RIO IBANEZ,65201,65201,2023,CAMIONETA,JAC,T8,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2155,2026-02-24,2026,PRESENCIAL,Total,CT079019723,RIO IBANEZ,RIO IBANEZ,286202,286202,2023,CAMIONETA,FORD,RANGER,3200.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
2156,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT166006423,COYHAIQUE,RIO IBANEZ,111364,55682,2023,CAMIONETA,MITSUBISHI,KATANA L-200 2.4 MT 4X2 DSL D/C CR E5,2442.0,DIES,MEC,HUAITECAS,2026-08-31
2157,2026-03-23,2026,PRESENCIAL,1ra. Cuota,CT166006623,PUNTA ARENAS,RIO IBANEZ,154725,77362,2023,CAMIONETA,MITSUBISHI,KATANA L-200 2.4 MT 4X4 DSL D/C CRT E5,2442.0,DIES,MEC,ALHUE,2026-08-31
2158,2026-03-31,2026,ONLINE,Total,CT159002423,RIO IBANEZ,RIO IBANEZ,124550,124550,2023,CAMIONETA,MAXUS,T60,2000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
2159,2026-03-27,2026,ONLINE,Total,CT184001623,VINA DEL MAR,RIO IBANEZ,547445,547445,2023,CAMIONETA,PEUGEOT,LANDTREK,2200.0,DIES,AUT,VIÑA DEL MAR,2027-03-31
2160,2026-03-28,2026,PRESENCIAL,Total,VN052001223,MAIPU,RIO IBANEZ,265220,265220,2023,FURGON,CITROEN,BERLINGO,1600.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2161,2026-03-28,2026,PRESENCIAL,Total,VN052001223,MAIPU,RIO IBANEZ,265220,265220,2023,FURGON,CITROEN,BERLINGO,1600.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2162,2026-04-03,2026,ONLINE,1ra. Cuota,SU164001123,LLANQUIHUE,RIO IBANEZ,129226,64656,2023,STATION WAGON,MG,ZS,1500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
2163,2026-03-31,2026,PRESENCIAL,Total,CT166006823,RIO IBANEZ,RIO IBANEZ,208404,208404,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
2164,2026-03-23,2026,ONLINE,Total,SU166005123,COYHAIQUE,RIO IBANEZ,91015,91014,2023,STATION WAGON,MITSUBISHI,ASX,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2165,2026-03-16,2026,PRESENCIAL,Total,CT132004611,RIO IBANEZ,RIO IBANEZ,36546,36546,2011,CAMIONETA,KIA MOTORS,BONGO II,3000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2166,2026-03-27,2026,PRESENCIAL,Total,CT111005614,RIO IBANEZ,RIO IBANEZ,34876,34876,2014,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2167,2026-05-26,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,69889,69889,2023,MINIBUS,JAC,SUNRAY 2.7,2700.0,DIES,MEC,RIO IBAÑEZ,2027-05-31
2168,2026-03-19,2026,ONLINE,Total,CT111006918,COYHAIQUE,RIO IBANEZ,42776,42775,2018,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2169,2026-03-19,2026,ONLINE,Total,CT111006918,COYHAIQUE,RIO IBANEZ,42776,42775,2018,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2170,2026-03-27,2026,PRESENCIAL,Total,SU176019110,RIO IBANEZ,RIO IBANEZ,36823,34876,2010,STATION WAGON,NISSAN,DUALIS AUT,2000.0,BENC,AUT,COYHAIQUE,2027-03-31
2171,2026-03-18,2026,PRESENCIAL,Total,SU141005308,RIO IBANEZ,RIO IBANEZ,34891,34891,2008,STATION WAGON,LAND ROVER,RANGER ROVER,2700.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
2172,2026-05-25,2026,PRESENCIAL,Total,CT176020009,RIO IBANEZ,RIO IBANEZ,35416,40192,2009,CAMIONETA,NISSAN,CONDOR 4X4,3800.0,DIES,MEC,RIO IBAÑEZ,2026-03-31
2173,2026-05-25,2026,PRESENCIAL,Total,CT176020009,RIO IBANEZ,RIO IBANEZ,34876,35616,2009,CAMIONETA,NISSAN,CONDOR 4X4,3800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2174,2026-03-31,2026,PRESENCIAL,Total,SU050017023,RIO IBANEZ,RIO IBANEZ,58529,58529,2023,STATION WAGON,CHEVROLET,GROOVE,1500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2175,2026-03-30,2026,ONLINE,Total,CT159001622,RIO IBANEZ,RIO IBANEZ,129714,129714,2022,CAMIONETA,MAXUS,T90,2000.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
2176,2026-03-13,2026,PRESENCIAL,1ra. Cuota,CT050035023,PUNTA ARENAS,RIO IBANEZ,223888,111944,2023,CAMIONETA,CHEVROLET,COLORADO,2800.0,DIES,AUT,RIO IBAÑEZ,2026-08-31
2177,2026-03-28,2026,PRESENCIAL,Total,VN052001223,MAIPU,RIO IBANEZ,265220,265220,2023,FURGON,CITROEN,BERLINGO,1600.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2178,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006723,PUNTA ARENAS,RIO IBANEZ,74019,37010,2023,CAMIONETA,GREAT WALL,POER ELITE 2.0 MT 4X4 DSL DC,2000.0,DIES,MEC,ALHUE,2026-08-31
2179,2026-03-20,2026,PRESENCIAL,1ra. Cuota,CT160013423,PUNTA ARENAS,RIO IBANEZ,198963,99482,2023,CAMIONETA,MAZDA,BT-50 HIGH PLUS 3.0 AT 4X4 DSL DC E5,2999.0,DIES,AUT,ALHUE,2026-08-31
2180,2026-03-31,2026,ONLINE,Total,CT117002323,COYHAIQUE,RIO IBANEZ,65201,65201,2023,CAMIONETA,JAC,T8,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2181,2026-03-31,2026,ONLINE,Total,CT117002323,COYHAIQUE,RIO IBANEZ,65201,65201,2023,CAMIONETA,JAC,T8,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2182,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006723,PUNTA ARENAS,RIO IBANEZ,74019,37010,2023,CAMIONETA,GREAT WALL,POER ELITE 2.0 MT 4X4 DSL DC,2000.0,DIES,MEC,ALHUE,2026-08-31
2183,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006623,COYHAIQUE,RIO IBANEZ,78395,37010,2023,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2184,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006623,COYHAIQUE,RIO IBANEZ,78395,37010,2023,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2185,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006623,COYHAIQUE,RIO IBANEZ,78395,37010,2023,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2186,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006723,PUNTA ARENAS,RIO IBANEZ,74019,37010,2023,CAMIONETA,GREAT WALL,POER ELITE 2.0 MT 4X4 DSL DC,2000.0,DIES,MEC,ALHUE,2026-08-31
2187,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006723,PUNTA ARENAS,RIO IBANEZ,74019,37010,2023,CAMIONETA,GREAT WALL,POER ELITE 2.0 MT 4X4 DSL DC,2000.0,DIES,MEC,ALHUE,2026-08-31
2188,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006723,PUNTA ARENAS,RIO IBANEZ,74019,37010,2023,CAMIONETA,GREAT WALL,POER ELITE 2.0 MT 4X4 DSL DC,2000.0,DIES,MEC,ALHUE,2026-08-31
2189,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006623,COYHAIQUE,RIO IBANEZ,78395,37010,2023,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2190,2026-03-18,2026,PRESENCIAL,1ra. Cuota,CT091006623,COYHAIQUE,RIO IBANEZ,78395,37010,2023,CAMIONETA,GREAT WALL,POER,2000.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
2191,2026-03-25,2026,PRESENCIAL,Total,SU077004423,QUILLOTA,RIO IBANEZ,221949,221949,2023,AUTOMOVIL,FIAT,PULSE,1300.0,BENC,MEC,QUILLOTA,2027-03-31
2192,2026-03-31,2026,ONLINE,Total,CT166006623,RIO IBANEZ,RIO IBANEZ,154725,154724,2023,CAMIONETA,MITSUBISHI,L200,2400.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2193,2026-03-31,2026,ONLINE,Total,SD235008799,VITACURA,RIO IBANEZ,34876,34876,1999,AUTOMOVIL,TOYOTA,TERCEL,1500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
2194,2026-03-25,2026,PRESENCIAL,Total,CT111000698,RIO IBANEZ,RIO IBANEZ,34876,34876,1998,CAMIONETA,HYUNDAI,PORTER,2600.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
2195,2026-04-03,2026,ONLINE,1ra. Cuota,CT079020623,COYHAIQUE,RIO IBANEZ,352869,176551,2023,CAMIONETA,FORD,F150,5000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2196,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2197,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2198,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2199,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2200,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2201,2026-03-31,2026,PRESENCIAL,1ra. Cuota,VN235007323,PUNTA ARENAS,RIO IBANEZ,190445,95222,2023,STATION WAGON,TOYOTA,4RUNNER,4000.0,BENC,AUT,RIO IBAÑEZ,2026-08-31
2202,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,ALHUE,2026-08-31
2203,2026-03-29,2026,PRESENCIAL,1ra. Cuota,CT235017723,PUNTA ARENAS,RIO IBANEZ,191617,95809,2023,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400.0,DIES,MEC,RENCA,2026-08-31
